,Brand,Title,Name,Price,Rating,URL,Description,Clean_Text
723,Layasa,Casual Sneakers White Shoes For Girls And Sneakers For Women  (White),Layasa Casual Sneakers White Shoes For Girls And Sneakers For Women,509.0,3.9,https://www.flipkart.com/layasa-casual-sneakers-white-shoes-girls-women/p/itm15490dd182b9d,Layasa Casual Sneakers White Shoes For Girls And Sneakers For Women Casual Sneakers White Shoes For Girls And Sneakers For Women  (White),white sneaker layasa shoe girl woman casual
724,DOCTOR SPECIAL,"Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Pink, Maroon 4)",DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops,269.0,4.1,https://www.flipkart.com/doctor-special-ortho-care-diabetic-orthopaedic-comfort-slippers-women-s-girl-s-flip-flops/p/itmb38fb2cd84fdb,"DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Pink, Maroon 4)",comfort woman flip dr doctor special maroon orthopaed girl pink slipper diabet flop
725,Paragon,Women K7008L Lightweight Washable AntiSkid Durable Trendy Casual Blue Flats Sandal,Paragon K7008L Lightweight Washable AntiSkid Durable Trendy Casual Women Blue Flats,192.0,4.2,https://www.flipkart.com/paragon-k7008l-lightweight-washable-antiskid-durable-trendy-casual-women-blue-flats/p/itmfe81785cecd8c,Paragon K7008L Lightweight Washable AntiSkid Durable Trendy Casual Women Blue Flats Women K7008L Lightweight Washable AntiSkid Durable Trendy Casual Blue Flats Sandal,antiskid washabl flat paragon durabl sandal blue trendi woman lightweight casual
726,PUMA,Ivana Wn's Walking Shoes For Women  (Pink),PUMA Ivana Wn's Walking Shoes For Women,1049.0,4.3,https://www.flipkart.com/puma-ivana-wn-s-walking-shoes-women/p/itm9e740b98ca0da,PUMA Ivana Wn's Walking Shoes For Women Ivana Wn's Walking Shoes For Women  (Pink),wn pink walk shoe puma ivana woman
727,CAMPUS,CRISTY Running Shoes For Women  (Black),CAMPUS CRISTY Running Shoes For Women,629.0,4.3,https://www.flipkart.com/campus-cristy-running-shoes-women/p/itm49f603b5ba713,CAMPUS CRISTY Running Shoes For Women CRISTY Running Shoes For Women  (Black),cristi campu shoe run black woman
728,Kraasa,Walking Shoes For Women  (Black),Kraasa Walking Shoes For Women,499.0,4.1,https://www.flipkart.com/kraasa-walking-shoes-women/p/itm7f92011461917,Kraasa Walking Shoes For Women Walking Shoes For Women  (Black),kraasa walk shoe black woman
729,CROCS,Flip Flops  (Multicolor 3),CROCS Flip Flops,1489.0,4.2,https://www.flipkart.com/crocs-flip-flops/p/itm8bbc5647d5f76,CROCS Flip Flops Flip Flops  (Multicolor 3),croc multicolor flop flip
730,DOCTOR SPECIAL,Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Olive 4),DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops,269.0,4.1,https://www.flipkart.com/doctor-special-ortho-care-diabetic-orthopaedic-comfort-slippers-women-s-girl-s-flip-flops/p/itm486b1be525f8e,DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Olive 4),dr doctor comfort oliv special flip slipper diabet flop orthopaed woman girl
731,PUMA,Hustle V2 Wns Running Shoes For Women  (Black),PUMA Hustle V2 Wns Running Shoes For Women,1496.0,4.4,https://www.flipkart.com/puma-hustle-v2-wns-running-shoes-women/p/itm461aa8b67f44b,PUMA Hustle V2 Wns Running Shoes For Women Hustle V2 Wns Running Shoes For Women  (Black),shoe puma wn run black hustl woman
732,Picktoes,Women Grey Heels Sandal,Picktoes Women Grey Heels,597.0,4.3,https://www.flipkart.com/picktoes-women-grey-heels/p/itm0c69764d3bd34,Picktoes Women Grey Heels Women Grey Heels Sandal,heel grey pickto sandal woman
733,Layasa,Stylish Casual Sports Shoe Sneakers For Women  (Pink),Layasa Stylish Casual Sports Shoe Sneakers For Women,509.0,4.1,https://www.flipkart.com/layasa-stylish-casual-sports-shoe-sneakers-women/p/itm0c86fae47a011,Layasa Stylish Casual Sports Shoe Sneakers For Women Stylish Casual Sports Shoe Sneakers For Women  (Pink),shoe pink sneaker layasa sport woman stylish casual
734,Footox,Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Black),Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women,499.0,4.0,https://www.flipkart.com/footox-premium-casual-shoes-women-sneakers-casuals/p/itm8418beb2e5af0,Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Black),footox sneaker shoe casual premium black woman casual
735,Paragon,PVK1008L Stylish Smart Daily Occasional Comfortable Cushioned Shoes Casuals For Women  (Pink),Paragon PVK1008L Stylish Smart Daily Occasional Comfortable Cushioned Shoes Casuals For Women,550.0,4.3,https://www.flipkart.com/paragon-pvk1008l-stylish-smart-daily-occasional-comfortable-cushioned-shoes-casuals-women/p/itmd3627dccb913d,Paragon PVK1008L Stylish Smart Daily Occasional Comfortable Cushioned Shoes Casuals For Women PVK1008L Stylish Smart Daily Occasional Comfortable Cushioned Shoes Casuals For Women  (Pink),occasion daili pink comfort smart paragon shoe casual cushion woman stylish
736,Skechers,GO WALK JOY -SOOTHE Walking Shoes For Women  (Red),Skechers GO WALK JOY -SOOTHE Walking Shoes For Women,2449.0,4.0,https://www.flipkart.com/skechers-go-walk-joy-soothe-walking-shoes-women/p/itm8302231b26694,Skechers GO WALK JOY -SOOTHE Walking Shoes For Women GO WALK JOY -SOOTHE Walking Shoes For Women  (Red),walk red shoe go walk skecher woman joy
737,Denill,Women Black Bellies Sandal,Denill Women Black Bellies,499.0,4.1,https://www.flipkart.com/denill-women-black-bellies/p/itmf3xffjx6ugugv,Denill Women Black Bellies Women Black Bellies Sandal,belli sandal black woman denil
739,Footox,Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Black),Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women,499.0,3.9,https://www.flipkart.com/footox-women-shoes-casual-sports-casuals/p/itm6a12712f4b658,Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Black),footox sneaker shoe casual premium black woman casual
740,SUKUN,footwear Walking Shoes For Women  (Black),SUKUN footwear Walking Shoes For Women,398.0,3.9,https://www.flipkart.com/sukun-walking-shoes-women/p/itm808dd720a6058,SUKUN footwear Walking Shoes For Women footwear Walking Shoes For Women  (Black),walk shoe footwear sukun black woman
741,Ortho + Rest,Slippers  (Tan 4),Ortho + Rest Slippers,296.0,4.2,https://www.flipkart.com/ortho-rest-slippers/p/itm8023b0922076c,Ortho + Rest Slippers Slippers  (Tan 4),ortho slipper tan rest
742,Skechers,GO WALK JOY-DARING Walking Shoes For Women  (Burgundy),Skechers GO WALK JOY-DARING Walking Shoes For Women,3359.0,4.2,https://www.flipkart.com/skechers-go-walk-joy-daring-walking-shoes-women/p/itm55e1f1eb4aec7,Skechers GO WALK JOY-DARING Walking Shoes For Women GO WALK JOY-DARING Walking Shoes For Women  (Burgundy),burgundi walk shoe go walk skecher woman
743,DOCTOR SPECIAL,"Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Green, Yellow 4)",DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops,299.0,4.1,https://www.flipkart.com/doctor-special-ortho-care-diabetic-orthopaedic-comfort-slippers-women-s-girl-s-flip-flops/p/itme652d45b1e531,"DOCTOR SPECIAL Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers For Women's and Girl's Flip Flops  (Green, Yellow 4)",comfort green woman yellow flip dr doctor special orthopaed girl slipper diabet flop
744,Footox,Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (White),Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women,499.0,4.0,https://www.flipkart.com/footox-premium-casual-shoes-women-sneakers-casuals/p/itm0c920584f6971,Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (White),footox white sneaker shoe casual premium woman casual
745,CROCS,Women Kadee Black Casual Sandal,CROCS Kadee Women Black Casual,1569.0,4.1,https://www.flipkart.com/crocs-kadee-women-black-casual/p/itmef701b0ae3759,CROCS Kadee Women Black Casual Women Kadee Black Casual Sandal,croc kade black sandal woman casual
746,asian,"Sunshine-01 Peach Casuals,Walking,Training,Running,Stylish Walking Shoes For Women  (Orange)","asian Sunshine-01 Peach Casuals,Walking,Training,Running,Stylish Walking Shoes For Women",499.0,4.1,https://www.flipkart.com/asian-sunshine-01-peach-casuals-walking-training-running-stylish-walking-shoes-women/p/itm0e83521235da9,"asian Sunshine-01 Peach Casuals,Walking,Training,Running,Stylish Walking Shoes For Women Sunshine-01 Peach Casuals,Walking,Training,Running,Stylish Walking Shoes For Women  (Orange)",orang asian walk shoe casual run woman train stylish peach
747,asian,"Melody-71 Mauve Sports,Slip-On,Training,Gym, Slip On Sneakers For Women  (Maroon)","asian Melody-71 Mauve Sports,Slip-On,Training,Gym, Slip On Sneakers For Women",439.0,4.1,https://www.flipkart.com/asian-melody-71-mauve-sports-slip-on-training-gym-slip-sneakers-women/p/itm06ef511984feb,"asian Melody-71 Mauve Sports,Slip-On,Training,Gym, Slip On Sneakers For Women Melody-71 Mauve Sports,Slip-On,Training,Gym, Slip On Sneakers For Women  (Maroon)",asian mauv gym sneaker maroon sport train woman slip
748,NIKE,W NIKE DOWNSHIFTER 12 Running Shoes For Women  (Grey),NIKE W NIKE DOWNSHIFTER 12 Running Shoes For Women,2829.0,4.1,https://www.flipkart.com/nike-w-downshifter-12-running-shoes-women/p/itm38b6fa340b3a0,NIKE W NIKE DOWNSHIFTER 12 Running Shoes For Women W NIKE DOWNSHIFTER 12 Running Shoes For Women  (Grey),downshift nike w shoe grey run woman
749,DOCTOR EXTRA SOFT,Women's House Soft Flat Slippers Ortho Care Orthopaedic Diabetic MCR Comfort Dr Flip Flops  (Grey 4),DOCTOR EXTRA SOFT Women's House Soft Flat Slippers Ortho Care Orthopaedic Diabetic MCR Comfort Dr Flip Flops,399.0,4.1,https://www.flipkart.com/doctor-extra-soft-women-s-house-flat-slippers-ortho-care-orthopaedic-diabetic-mcr-comfort-flip-flops/p/itmf0c94042e4625,DOCTOR EXTRA SOFT Women's House Soft Flat Slippers Ortho Care Orthopaedic Diabetic MCR Comfort Dr Flip Flops Women's House Soft Flat Slippers Ortho Care Orthopaedic Diabetic MCR Comfort Dr Flip Flops  (Grey 4),comfort woman flat grey ortho care flip dr doctor hous orthopaed soft slipper diabet flop mcr extra
750,DOCTOR EXTRA SOFT,Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops  (Black 7),DOCTOR EXTRA SOFT Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops,399.0,4.1,https://www.flipkart.com/doctor-extra-soft-women-s-house-slipper-ortho-care-orthopaedic-diabetic-comfortable-mcr-flat-flip-flops/p/itmffd140a40c0b5,DOCTOR EXTRA SOFT Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops  (Black 7),slipper woman flat ortho care flip dr doctor comfort hous black orthopaed soft diabet flop mcr extra
752,BIRDE,Premium Casual Shoes For Women Running Shoes For Women  (Pink),BIRDE Premium Casual Shoes For Women Running Shoes For Women,349.0,3.8,https://www.flipkart.com/birde-premium-casual-shoes-women-running/p/itm8f149d74be66f,BIRDE Premium Casual Shoes For Women Running Shoes For Women Premium Casual Shoes For Women Running Shoes For Women  (Pink),pink shoe premium bird run woman casual
753,Footox,Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Pink),Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women,499.0,4.0,https://www.flipkart.com/footox-premium-casual-shoes-women-sneakers-casuals/p/itmf8f94e225a599,Footox Premium Casual Shoes for Women Sneakers For Women Casuals For Women Premium Casual Shoes for Women Sneakers For Women Casuals For Women  (Pink),pink footox sneaker shoe casual premium woman casual
754,DOCTOR EXTRA SOFT,Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops  (Grey 4),DOCTOR EXTRA SOFT Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops,399.0,4.1,https://www.flipkart.com/doctor-extra-soft-women-s-house-slipper-ortho-care-orthopaedic-diabetic-comfortable-mcr-flat-flip-flops/p/itmcf49b1728d112,DOCTOR EXTRA SOFT Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops Women's House Slipper Ortho Care Dr Orthopaedic Diabetic Comfortable MCR Flat Flip Flops  (Grey 4),slipper woman flat grey ortho care flip dr doctor comfort hous orthopaed soft diabet flop mcr extra
755,asian,"Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women  (Pink, Grey)","asian Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women",514.0,4.2,https://www.flipkart.com/asian-cute-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-pink-jogging-walking-gym-party/p/itmfgnquqjghwjzc,"asian Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women  (Pink, Grey)",run fashion latest woman jog grey sport girl lace casual parti asian cute gym shoe new ladi lightweight pink walk sneaker design stylish
756,BIRDE,Premium Casual Shoes for Women Sneakers For Women  (Black),BIRDE Premium Casual Shoes for Women Sneakers For Women,499.0,4.1,https://www.flipkart.com/birde-premium-casual-shoes-women-sneakers/p/itmb5700adaf3b94,BIRDE Premium Casual Shoes for Women Sneakers For Women Premium Casual Shoes for Women Sneakers For Women  (Black),sneaker shoe premium bird black woman casual
757,Kraasa,Sneakers For Women  (White),Kraasa Sneakers For Women,399.0,3.9,https://www.flipkart.com/kraasa-sneakers-women/p/itm4f06ba57f8c0b,Kraasa Sneakers For Women Sneakers For Women  (White),kraasa white sneaker woman
758,asian,"MELODY-31 Mauve Casual Slip-On Stylish Loafer & Moccasion, Slip On Sneakers For Women  (Purple)","asian MELODY-31 Mauve Casual Slip-On Stylish Loafer & Moccasion, Slip On Sneakers For Women",509.0,4.1,https://www.flipkart.com/asian-slip-sneakers-women/p/itmf0c983f2dc3f1,"asian MELODY-31 Mauve Casual Slip-On Stylish Loafer & Moccasion, Slip On Sneakers For Women MELODY-31 Mauve Casual Slip-On Stylish Loafer & Moccasion, Slip On Sneakers For Women  (Purple)",asian mauv purpl sneaker moccas loafer woman stylish casual slip
759,Footox,Women Shoes | Casual Shoes | Sports Shoes Casuals For Women  (Pink),Footox Women Shoes | Casual Shoes | Sports Shoes Casuals For Women,499.0,3.9,https://www.flipkart.com/footox-premium-casual-shoes-women-sneakers-casuals/p/itm814059bda311c,Footox Women Shoes | Casual Shoes | Sports Shoes Casuals For Women Women Shoes | Casual Shoes | Sports Shoes Casuals For Women  (Pink),pink footox shoe casual sport woman casual
760,Kraasa,Walking Shoes For Women  (Red),Kraasa Walking Shoes For Women,499.0,3.9,https://www.flipkart.com/kraasa-walking-shoes-women/p/itm59380a7f11245,Kraasa Walking Shoes For Women Walking Shoes For Women  (Red),kraasa walk red shoe woman
761,CARLTON LONDON,Slides  (Black 4),CARLTON LONDON Slides,248.0,3.9,https://www.flipkart.com/carlton-london-slides/p/itm98e0e258e9cbd,CARLTON LONDON Slides Slides  (Black 4),slide london black carlton
762,Skechers,GO WALK JOY -SOOTHE Walking Shoes For Women  (Blue),Skechers GO WALK JOY -SOOTHE Walking Shoes For Women,2799.0,4.0,https://www.flipkart.com/skechers-go-walk-joy-soothe-walking-shoes-women/p/itm385741e914145,Skechers GO WALK JOY -SOOTHE Walking Shoes For Women GO WALK JOY -SOOTHE Walking Shoes For Women  (Blue),walk shoe go walk blue skecher woman joy
763,CROCS,Men White Sandal,CROCS Men White Sandals,2472.0,4.2,https://www.flipkart.com/crocs-women-white-sandals/p/itmfh7h3jshmrytk,CROCS Men White Sandals Men White Sandal,croc white sandal men sandal
764,Picktoes,Women White Flats Sandal,Picktoes Women White Flats,499.0,4.0,https://www.flipkart.com/picktoes-women-white-flats/p/itmd12406e9f3a54,Picktoes Women White Flats Women White Flats Sandal,white pickto sandal flat woman
765,asian,"Trendy-21 White Color Change Sneakers,Casuals,Loafers Sneakers For Women  (White)","asian Trendy-21 White Color Change Sneakers,Casuals,Loafers Sneakers For Women",639.0,4.1,https://www.flipkart.com/asian-trendy-21-white-color-change-sneakers-casuals-loafers-sneakers-women/p/itm92e2ba322fa94,"asian Trendy-21 White Color Change Sneakers,Casuals,Loafers Sneakers For Women Trendy-21 White Color Change Sneakers,Casuals,Loafers Sneakers For Women  (White)",asian chang white sneaker casual color woman loafer
766,Nira,Women Blue Flats Sandal,Nira Women Blue Flats,239.0,3.8,https://www.flipkart.com/nira-women-blue-flats/p/itmf3wxkgap3wxbh,Nira Women Blue Flats Women Blue Flats Sandal,nira sandal blue flat woman
767,Layasa,Stylish Casual Sports Shoe Sneakers For Women  (White),Layasa Stylish Casual Sports Shoe Sneakers For Women,599.0,4.0,https://www.flipkart.com/layasa-stylish-casual-sports-shoe-sneakers-women/p/itme344d8bd259de,Layasa Stylish Casual Sports Shoe Sneakers For Women Stylish Casual Sports Shoe Sneakers For Women  (White),shoe white sneaker layasa sport woman stylish casual
